"","GEN","Matrícula","Nombre_Carrera","Nombre_Plantel","Turno","Situacion","Materia","Tema_Especifico","Calificacion","Periodo_Certificacion"
"167","02","02-001-0200","Derecho","GAM","V","ACTIVO","LEGALIDAD SOCIAL DEL DERECHO","LEGALIDAD SOCIAL DEL DERECHO","C",1-12-16
"168","02","02-001-0200","Derecho","CH","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","C",1-12-16
"169","02","02-001-0200","Derecho","CH","V","ACTIVO","DERECHO AGRARIO","DERECHO AGRARIO","C",1-12-16
"170","02","02-001-0200","Derecho","GAM","V","ACTIVO","CLINICA PROCESAL","CLINICA PROCESAL","C",1-12-16
"171","02","02-001-0200","Derecho","GAM","V","ACTIVO","BIENES Y SUCESIONES","BIENES Y SUCESIONES","C",1-12-16
"172","02","02-001-0200","Derecho","GAM","V","ACTIVO","HISTORIA DEL DERECHO","HISTORIA DEL DERECHO","NC",1-12-16
"173","02","02-001-0200","Derecho","GAM","V","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","C",1-12-16
"174","02","02-001-0200","Derecho","CH","V","ACTIVO","ANTROPOLOGIA JURIDICA","ANTROPOLOGIA JURIDICA","C",1-12-16
"175","02","02-001-0200","Derecho","GAM","V","ACTIVO","CONTRATOS","CONTRATOS","C",1-12-17
"176","02","02-001-0200","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","C",1-12-17
"177","02","02-001-0200","Derecho","GAM","V","ACTIVO","DERECHO MERCANTIL","DERECHO MERCANTIL","C",1-12-17
"178","02","02-001-0200","Derecho","CH","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","NC",1-12-17
"179","02","02-001-0200","Derecho","GAM","V","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","C",1-12-17
"180","02","02-001-0200","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","C",1-12-17
"181","02","02-001-0200","Derecho","GAM","V","ACTIVO","METODOS Y TECNICAS DE INVESTIGACION","METODOS Y TECNICAS DE INVESTIGACION","C",1-12-17
"182","02","02-001-0200","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","C",1-12-17
"183","02","02-001-0200","Derecho","GAM","V","ACTIVO","HISTORIA DEL DERECHO","HISTORIA DEL DERECHO","C",1-12-17
"184","02","02-001-0200","Derecho","DV","V","ACTIVO","TEORIA POLITICA MODERNA","TEORIA POLITICA MODERNA","C",1-02-04
"185","02","02-001-0200","Derecho","DV","V","ACTIVO","TEORIA Y SOCIOLOGIA DEL CONOCIMIENTO","TEORIA Y SOCIOLOGIA DEL CONOCIMIENTO","C",1-02-04
"186","02","02-001-0200","Derecho","DV","V","ACTIVO","COMPUTACION I","COMPUTACION I","C",1-02-04
"187","02","02-001-0200","Derecho","DV","V","ACTIVO","LENGUA EXTRANJERA I","INGLES I","NC",1-02-04
"188","02","02-001-0200","Derecho","DV","V","ACTIVO","PROCESOS SOCIOHISTORICOS II","PROCESOS SOCIOHISTORICOS II","C",1-02-04
"189","02","02-001-0200","Derecho","DV","V","ACTIVO","ESCRITURA CREATIVA II","ESCRITURA CREATIVA II","C",1-02-04
"190","02","02-001-0200","Derecho","DV","V","ACTIVO","TALLER DE ANALISIS POLITICO II","TALLER DE ANALISIS POLITICO II","C",1-02-04
"191","02","02-001-0200","Derecho","DV","V","ACTIVO","TEORIA DE LA ORGANIZACION EN EL CONTEXTO GLOBAL","TEORIA DE LA ORGANIZACION EN EL CONTEXTO GLOBAL","C",1-02-05
"192","02","02-001-0200","Derecho","DV","V","ACTIVO","IMPACTO EN LA GLOBALIZACION EN LOS CENTROS URBANOS ANALISIS COMPARATIVOS","IMPACTO EN LA GLOBALIZACION EN LOS CENTROS URBANOS ANALISIS COMPARATIVOS","C",1-02-05
"193","02","02-001-0200","Derecho","DV","V","ACTIVO","MEXICO Y AMERICA LATINA EN EL CONTEXTO INTERNACIONAL DEL SIGLO XX","MEXICO Y AMERICA LATINA EN EL CONTEXTO INTERNACIONAL DEL SIGLO XX","C",1-02-05
"194","02","02-001-0200","Derecho","DV","V","ACTIVO","POLITICA ECONOMICA Y DISTRIBUTIVA","POLITICA ECONOMICA Y DISTRIBUTIVA","C",1-02-05
"195","02","02-001-0200","Derecho","DV","V","ACTIVO","INTERNACIONALIZACION Y GLOBALIZACION. APORTES TEORICOS","INTERNACIONALIZACION Y GLOBALIZACION. APORTES TEORICOS","C",1-02-05
"196","02","02-001-0200","Derecho","DV","V","ACTIVO","NOCIONES DE DERECHO CONSTITUCIONAL Y DERECHO ADMINISTRATIVO","NOCIONES DE DERECHO CONSTITUCIONAL Y DERECHO ADMINISTRATIVO","C",1-02-05
"197","02","02-001-0200","Derecho","DV","V","ACTIVO","COMUNICACION POLITICA","COMUNICACION POLITICA","NC",1-02-06
"198","02","02-001-0200","Derecho","DV","V","ACTIVO","DECISION POLITICA Y POLITICAS PUBLICAS","DECISION POLITICA Y POLITICAS PUBLICAS","C",1-02-06
"199","02","02-001-0200","Derecho","DV","V","ACTIVO","CIUDADANIA PARTICIPACION Y REPRESENTACION. APORTES TEORICOS","CIUDADANIA PARTICIPACION Y REPRESENTACION. APORTES TEORICOS","C",1-02-07
"200","02","02-001-0200","Derecho","DV","V","ACTIVO","PLANEACION CON PARTICIPACION EN LA CIUDAD DE MEXICO","PLANEACION CON PARTICIPACION EN LA CIUDAD DE MEXICO","C",1-02-07
"201","02","02-001-0200","Derecho","DV","V","ACTIVO","LENGUA EXTRANJERA II","INGLES II","NC",1-02-07
"202","02","02-001-0200","Derecho","DV","V","ACTIVO","ANALISIS DE POLITICAS PUBLICAS","ANALISIS DE POLITICAS PUBLICAS","C",1-02-07
"203","02","02-001-0200","Derecho","DV","V","ACTIVO","SEMINARIO TEMATICO","POLITICA DE VIVIENDA EN MEXICO","NC",1-02-07
"204","02","02-001-0200","Derecho","DV","V","ACTIVO","LENGUA EXTRANJERA III","INGLES III","NC",1-02-07
"205","02","02-001-0200","Derecho","DV","V","ACTIVO","ANALISIS POLITICO CON METODOS CUANTITATIVOS","ANALISIS POLITICO CON METODOS CUANTITATIVOS","C",1-02-07
"206","02","02-001-0200","Derecho","DV","V","ACTIVO","FINANZAS PUBLICAS Y PRESUPUESTACION","FINANZAS PUBLICAS Y PRESUPUESTACION","C",1-02-07
"207","02","02-001-0200","Derecho","DV","V","ACTIVO","LENGUA EXTRANJERA I","INGLES I","C",1-02-07
"208","02","02-001-0200","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION II","SEMINARIO DE INVESTIGACION II","C",1-02-07
"209","02","02-001-0200","Derecho","CH","V","ACTIVO","LENGUA EXTRANJERA II","INGLES II","C",1-07-07
"210","02","02-001-0200","Derecho","CH","V","ACTIVO","LENGUA EXTRANJERA III","INGLES III","C",1-07-07
"211","02","02-001-0200","Derecho","DV","V","ACTIVO","CIUDADANIA PARTICIPACION Y REPRESENTACION. APORTES TEORICOS","CIUDADANIA PARTICIPACION Y REPRESENTACION. APORTES TEORICOS","NC",1-07-07
"212","02","02-001-0200","Derecho","DV","V","ACTIVO","SEMINARIO TEMATICO","ECONOMIA Y DESARROLLO","NC",1-07-07
"213","02","02-001-0200","Derecho","GAM","V","ACTIVO","DERECHO CONSTITUCIONAL","DERECHO CONSTITUCIONAL","C",1-06-16
"214","02","02-001-0200","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","NC",1-06-16
"215","02","02-001-0200","Derecho","CH","V","ACTIVO","TEORIA GENERAL DEL PROCESO","TEORIA GENERAL DEL PROCESO","C",1-06-16
"216","02","02-001-0200","Derecho","GAM","V","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","C",1-06-16
"217","02","02-001-0200","Derecho","CH","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","C",1-06-16
"218","02","02-001-0200","Derecho","GAM","V","ACTIVO","PERSONA Y FAMILIA","PERSONA Y FAMILIA","C",1-06-16
"219","02","02-001-0200","Derecho","GAM","V","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","C",1-06-16
"220","02","02-001-0200","Derecho","GAM","V","ACTIVO","REGIMEN JURIDICO DEL DISTRITO FEDERAL","REGIMEN JURIDICO DEL DISTRITO FEDERAL","C",1-06-16
"221","02","02-001-0200","Derecho","CH","V","ACTIVO","ELEMENTOS BASICOS DEL DERECHO","ELEMENTOS BASICOS DEL DERECHO","C",1-06-16
"222","02","02-001-0200","Derecho","GAM","V","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","C",1-06-17
"223","02","02-001-0200","Derecho","GAM","V","ACTIVO","OBLIGACIONES","OBLIGACIONES","C",1-06-17
"224","02","02-001-0200","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","C",1-06-17
"225","02","02-001-0200","Derecho","CH","V","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","C",1-06-17
"226","02","02-001-0200","Derecho","GAM","V","ACTIVO","DERECHO LABORAL","DERECHO LABORAL","C",1-06-17
"227","02","02-001-0200","Derecho","CH","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","NC",1-06-17
"228","02","02-001-0200","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","C",1-06-17
"229","02","02-001-0200","Derecho","GAM","V","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","C",1-06-18
"230","02","02-001-0200","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","NC",1-06-18
"231","02","02-001-0200","Derecho","GAM","V","ACTIVO","HISTORIA DEL DERECHO","HISTORIA DEL DERECHO","NC",1-03-17
"232","02","02-001-0200","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","C",1-03-18
"233","02","02-001-0200","Derecho","CH","V","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","C",1-03-18
"234","02","02-001-0200","Derecho","DV","V","ACTIVO","PROCESOS SOCIOHISTORICOS I","PROCESOS SOCIOHISTORICOS I","C",1-05-04
"235","02","02-001-0200","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","C",1-09-18
"236","02","02-001-0209","Derecho","CH","V","ACTIVO","PROCESOS SOCIOHISTORICOS I","PROCESOS SOCIOHISTORICOS I","NC",1-08-03
"237","02","02-001-0209","Derecho","CH","V","ACTIVO","TEORIA POLITICA I","TEORIA POLITICA I","C",1-08-03
"238","02","02-001-0209","Derecho","CH","V","ACTIVO","ESCRITURA CREATIVA I","ESCRITURA CREATIVA I","NC",1-08-03
"239","02","02-001-0209","Derecho","CH","V","ACTIVO","LENGUA EXTRANJERA I","INGLES I","NC",1-08-03
"240","02","02-001-0209","Derecho","CH","V","ACTIVO","PENSAMIENTO CRITICO Y ARGUMENTACION","PENSAMIENTO CRITICO Y ARGUMENTACION","C",1-08-03
"241","02","02-001-0209","Derecho","CH","V","ACTIVO","TALLER DE ANALISIS POLITICO I","TALLER DE ANALISIS POLITICO I","C",1-08-03
"242","02","02-001-0209","Derecho","CH","V","ACTIVO","COMPUTACION I","COMPUTACION I","C",1-08-04
"243","02","02-001-0209","Derecho","CH","V","ACTIVO","LENGUA EXTRANJERA II","INGLES II","NC",1-08-04
"244","02","02-001-0209","Derecho","CH","V","ACTIVO","LENGUA EXTRANJERA I","INGLES I","C",1-08-04
"245","02","02-001-0209","Derecho","CH","V","ACTIVO","LENGUAJE Y PENSAMIENTO I","LENGUAJE Y PENSAMIENTO I","NC",1-08-04
"246","02","02-001-0209","Derecho","CH","V","ACTIVO","PROCESOS SOCIOHISTORICOS III","PROCESOS SOCIOHISTORICOS III","C",1-08-04
"247","02","02-001-0209","Derecho","CH","V","ACTIVO","PROBLEMAS CONTEMPORANEOS DE ETICA","PROBLEMAS CONTEMPORANEOS DE ETICA","C",1-08-04
"248","02","02-001-0209","Derecho","CH","V","ACTIVO","ESCRITURA CREATIVA III","ESCRITURA CREATIVA III","NC",1-08-04
"249","02","02-001-0209","Derecho","CH","V","ACTIVO","TEORIA POLITICA III","TEORIA POLITICA III","C",1-08-04
"250","02","02-001-0209","Derecho","DV","V","ACTIVO","IDENTIDADES ETNICAS RELIGIOSAS Y DE GENERO EN LA SOCIEDAD ACTUAL","IDENTIDADES ETNICAS RELIGIOSAS Y DE GENERO EN LA SOCIEDAD ACTUAL","NC",1-08-05
"251","02","02-001-0209","Derecho","DV","V","ACTIVO","ORGANIZACION Y AGENTES SOCIALES","ORGANIZACION Y AGENTES SOCIALES","NC",1-08-05
"252","02","02-001-0209","Derecho","DV","V","ACTIVO","ACTORES SOCIALES MOVIMIENTOS SOCIALES Y SOCIEDAD CIVIL","ACTORES SOCIALES MOVIMIENTOS SOCIALES Y SOCIEDAD CIVIL","NC",1-08-05
"253","02","02-001-0209","Derecho","DV","V","ACTIVO","ANALISIS POLITICO CON METODOS CUALITATIVOS","ANALISIS POLITICO CON METODOS CUALITATIVOS","C",1-08-05
"254","02","02-001-0209","Derecho","DV","V","ACTIVO","ACTORES SOCIALES Y PARTICIPACION EN LA CIUDAD DE MEXICO","ACTORES SOCIALES Y PARTICIPACION EN LA CIUDAD DE MEXICO","C",1-08-05
"255","02","02-001-0209","Derecho","DV","V","ACTIVO","ESTRUCTURA SOCIAL DEL MEXICO CONTEMPORANEO (SIGLO XX)","ESTRUCTURA SOCIAL DEL MEXICO CONTEMPORANEO (SIGLO XX)","C",1-08-05
"256","02","02-001-0209","Derecho","DV","V","ACTIVO","LOS GRANDES PROBLEMAS DE LA ADMINISTRACION EN LAS CIUDADES. EXPERIENCIAS COMPARADAS","LOS GRANDES PROBLEMAS DE LA ADMINISTRACION EN LAS CIUDADES. EXPERIENCIAS COMPARADAS","C",1-08-06
"257","02","02-001-0209","Derecho","DV","V","ACTIVO","ESTADO PARTIDOS Y SOCIEDAD CIVIL. APORTES TEORICOS","ESTADO PARTIDOS Y SOCIEDAD CIVIL. APORTES TEORICOS","C",1-08-06
"258","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION I","SEMINARIO DE INVESTIGACION I","NC",1-08-06
"259","02","02-001-0209","Derecho","DV","V","ACTIVO","SISTEMA POLITICO MEXICANO; DIVISION O CONCENTRACION DE PODERES","SISTEMA POLITICO MEXICANO; DIVISION O CONCENTRACION DE PODERES","C",1-08-06
"260","02","02-001-0209","Derecho","DV","V","ACTIVO","ADMINISTRACION DE LA CIUDAD DE MEXICO","ADMINISTRACION DE LA CIUDAD DE MEXICO","NC",1-08-06
"261","02","02-001-0209","Derecho","DV","V","ACTIVO","NIVELES DE GOBIERNO","NIVELES DE GOBIERNO","C",1-08-06
"262","02","02-001-0209","Derecho","DV","V","ACTIVO","ORGANIZACION Y AGENTES SOCIALES","ORGANIZACION Y AGENTES SOCIALES","C",1-12-05
"263","02","02-001-0209","Derecho","DV","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","NC",1-12-05
"264","02","02-001-0209","Derecho","DV","V","ACTIVO","LENGUAJE Y PENSAMIENTO I","LENGUAJE Y PENSAMIENTO I","NC",1-12-05
"265","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION II","SEMINARIO DE INVESTIGACION II","NC",1-12-09
"266","02","02-001-0209","Derecho","GAM","V","ACTIVO","HISTORIA DEL DERECHO","HISTORIA DEL DERECHO","C",1-12-17
"267","02","02-001-0209","Derecho","GAM","V","ACTIVO","BIENES Y SUCESIONES","BIENES Y SUCESIONES","C",1-12-17
"268","02","02-001-0209","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","C",1-12-17
"269","02","02-001-0209","Derecho","GAM","V","ACTIVO","DERECHO AGRARIO","DERECHO AGRARIO","C",1-12-17
"270","02","02-001-0209","Derecho","SLT","V","ACTIVO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","NC",1-01-09
"271","02","02-001-0209","Derecho","SLT","V","ACTIVO","SEMINARIO DE INVESTIGACION II","SEMINARIO DE INVESTIGACION II","NC",1-01-09
"272","02","02-001-0209","Derecho","DV","V","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS II","ESTUDIOS SOCIALES E HISTORICOS II","NC",1-01-09
"273","02","02-001-0209","Derecho","SLT","V","ACTIVO","SEMINARIO DE INVESTIGACION I","SEMINARIO DE INVESTIGACION I","NC",1-01-09
"274","02","02-001-0209","Derecho","CH","V","ACTIVO","ESCRITURA CREATIVA I","ESCRITURA CREATIVA I","NC",1-02-04
"275","02","02-001-0209","Derecho","CH","V","ACTIVO","LENGUA EXTRANJERA II","INGLES II","NC",1-02-04
"276","02","02-001-0209","Derecho","CH","V","ACTIVO","TEORIA Y SOCIOLOGIA DEL CONOCIMIENTO","TEORIA Y SOCIOLOGIA DEL CONOCIMIENTO","NC",1-02-04
"277","02","02-001-0209","Derecho","CH","V","ACTIVO","TALLER DE ANALISIS POLITICO II","TALLER DE ANALISIS POLITICO II","NC",1-02-04
"278","02","02-001-0209","Derecho","CH","V","ACTIVO","PROCESOS SOCIOHISTORICOS I","PROCESOS SOCIOHISTORICOS I","NC",1-02-04
"279","02","02-001-0209","Derecho","CH","V","ACTIVO","TEORIA POLITICA MODERNA","TEORIA POLITICA MODERNA","C",1-02-04
"280","02","02-001-0209","Derecho","CH","V","ACTIVO","LENGUA EXTRANJERA I","INGLES I","NC",1-02-04
"281","02","02-001-0209","Derecho","CH","V","ACTIVO","PROCESOS SOCIOHISTORICOS II","PROCESOS SOCIOHISTORICOS II","NC",1-02-04
"282","02","02-001-0209","Derecho","DV","V","ACTIVO","NOCIONES DE DERECHO CONSTITUCIONAL Y DERECHO ADMINISTRATIVO","NOCIONES DE DERECHO CONSTITUCIONAL Y DERECHO ADMINISTRATIVO","C",1-02-05
"283","02","02-001-0209","Derecho","DV","V","ACTIVO","TEORIA DE LA ORGANIZACION EN EL CONTEXTO GLOBAL","TEORIA DE LA ORGANIZACION EN EL CONTEXTO GLOBAL","C",1-02-05
"284","02","02-001-0209","Derecho","DV","V","ACTIVO","INTERNACIONALIZACION Y GLOBALIZACION. APORTES TEORICOS","INTERNACIONALIZACION Y GLOBALIZACION. APORTES TEORICOS","C",1-02-05
"285","02","02-001-0209","Derecho","DV","V","ACTIVO","IMPACTO EN LA GLOBALIZACION EN LOS CENTROS URBANOS ANALISIS COMPARATIVOS","IMPACTO EN LA GLOBALIZACION EN LOS CENTROS URBANOS ANALISIS COMPARATIVOS","NC",1-02-05
"286","02","02-001-0209","Derecho","DV","V","ACTIVO","IDENTIDADES ETNICAS RELIGIOSAS Y DE GENERO EN LA SOCIEDAD ACTUAL","IDENTIDADES ETNICAS RELIGIOSAS Y DE GENERO EN LA SOCIEDAD ACTUAL","C",1-02-05
"287","02","02-001-0209","Derecho","DV","V","ACTIVO","MEXICO Y AMERICA LATINA EN EL CONTEXTO INTERNACIONAL DEL SIGLO XX","MEXICO Y AMERICA LATINA EN EL CONTEXTO INTERNACIONAL DEL SIGLO XX","C",1-02-05
"288","02","02-001-0209","Derecho","DV","V","ACTIVO","DEMOCRACIA Y AUTORITARISMO EN LAS SOCIEDADES LATINOAMERICANAS","DEMOCRACIA Y AUTORITARISMO EN LAS SOCIEDADES LATINOAMERICANAS","C",1-02-06
"289","02","02-001-0209","Derecho","DV","V","ACTIVO","ANALISIS POLITICO (CON METODOS CUANTITATIVOS)","ANALISIS POLITICO (CON METODOS CUANTITATIVOS)","C",1-02-06
"290","02","02-001-0209","Derecho","DV","V","ACTIVO","LENGUAJE Y PENSAMIENTO I","LENGUAJE Y PENSAMIENTO I","NC",1-02-06
"291","02","02-001-0209","Derecho","DV","V","ACTIVO","DECISION POLITICA Y POLITICAS PUBLICAS","DECISION POLITICA Y POLITICAS PUBLICAS","C",1-02-06
"292","02","02-001-0209","Derecho","DV","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","C",1-02-06
"293","02","02-001-0209","Derecho","DV","V","ACTIVO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO SIGLO XX","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO SIGLO XX","NC",1-02-06
"294","02","02-001-0209","Derecho","DV","V","ACTIVO","CIUDADANIA PARTICIPACION Y REPRESENTACION EN LOS SISTEMAS POLITICOS APORTES TEORICOS","CIUDADANIA PARTICIPACION Y REPRESENTACION EN LOS SISTEMAS POLITICOS APORTES TEORICOS","C",1-02-06
"295","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO TEMATICO","POLITICA DE VIVIENDA EN MEXICO","C",1-02-07
"296","02","02-001-0209","Derecho","DV","V","ACTIVO","ANALISIS DE POLITICAS PUBLICAS","ANALISIS DE POLITICAS PUBLICAS","NC",1-02-07
"297","02","02-001-0209","Derecho","DV","V","ACTIVO","FINANZAS PUBLICAS Y PRESUPUESTACION","FINANZAS PUBLICAS Y PRESUPUESTACION","C",1-02-07
"298","02","02-001-0209","Derecho","DV","V","ACTIVO","PLANEACION CON PARTICIPACION EN LA CIUDAD DE MEXICO","PLANEACION CON PARTICIPACION EN LA CIUDAD DE MEXICO","C",1-02-07
"299","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION I","SEMINARIO DE INVESTIGACION I","NC",1-02-07
"300","02","02-001-0209","Derecho","DV","V","ACTIVO","DECISION POLITICA Y POLITICAS PUBLICAS","DECISION POLITICA Y POLITICAS PUBLICAS","NC",1-02-07
"301","02","02-001-0209","Derecho","DV","V","ACTIVO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","NC",1-02-07
"302","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION II","SEMINARIO DE INVESTIGACION II","NC",1-02-07
"303","02","02-001-0209","Derecho","SLT","V","ACTIVO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","NC",1-02-08
"304","02","02-001-0209","Derecho","SLT","V","ACTIVO","GOBIERNO Y PODER EN LOS CENTROS URBANOS. EXPERIENCIAS COMPARADAS","GOBIERNO Y PODER EN LOS CENTROS URBANOS. EXPERIENCIAS COMPARADAS","NC",1-02-08
"305","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION I","SEMINARIO DE INVESTIGACION I","NC",1-02-08
"306","02","02-001-0209","Derecho","SLT","V","ACTIVO","SEMINARIO DE INVESTIGACION I","SEMINARIO DE INVESTIGACION I","NC",1-07-07
"307","02","02-001-0209","Derecho","SLT","V","ACTIVO","LENGUA EXTRANJERA III","INGLES III","NC",1-07-07
"308","02","02-001-0209","Derecho","SLT","V","ACTIVO","SEMINARIO TEMATICO","FINANZAS PUBLICAS Y DEFICIT SOCIAL","NC",1-07-07
"309","02","02-001-0209","Derecho","SLT","V","ACTIVO","LENGUA EXTRANJERA II","INGLES II","NC",1-07-07
"310","02","02-001-0209","Derecho","CH","V","ACTIVO","DERECHO CINE Y LITERATURA","DERECHO CINE Y LITERATURA","C",1-07-08
"311","02","02-001-0209","Derecho","SLT","V","ACTIVO","SEMINARIO DE INVESTIGACION I","SEMINARIO DE INVESTIGACION I","NC",1-07-08
"312","02","02-001-0209","Derecho","SLT","V","ACTIVO","LENGUA EXTRANJERA III","INGLES III","C",1-07-08
"313","02","02-001-0209","Derecho","SLT","V","ACTIVO","LENGUA EXTRANJERA II","INGLES II","C",1-07-08
"314","02","02-001-0209","Derecho","SLT","V","ACTIVO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","NC",1-07-08
"315","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION I","SEMINARIO DE INVESTIGACION I","C",1-06-09
"316","02","02-001-0209","Derecho","DV","V","ACTIVO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","PARTICIPACION Y REPRESENTACION EN EL MEXICO CONTEMPORANEO","C",1-06-09
"317","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION II","SEMINARIO DE INVESTIGACION II","NC",1-06-10
"318","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION II","SEMINARIO DE INVESTIGACION II","NC",1-06-15
"319","02","02-001-0209","Derecho","CH","V","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","C",1-06-17
"320","02","02-001-0209","Derecho","CH","V","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","C",1-06-17
"321","02","02-001-0209","Derecho","CH","V","ACTIVO","DERECHO LABORAL","DERECHO LABORAL","C",1-06-17
"322","02","02-001-0209","Derecho","GAM","V","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","C",1-06-18
"323","02","02-001-0209","Derecho","GAM","V","ACTIVO","PERSONA Y FAMILIA","PERSONA Y FAMILIA","C",1-06-18
"324","02","02-001-0209","Derecho","GAM","V","ACTIVO","DERECHO CONSTITUCIONAL","DERECHO CONSTITUCIONAL","C",1-06-18
"325","02","02-001-0209","Derecho","CH","V","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS II","ESTUDIOS SOCIALES E HISTORICOS II","C",1-05-04
"326","02","02-001-0209","Derecho","CH","V","ACTIVO","TEORIA Y SOCIOLOGIA DEL CONOCIMIENTO","TEORIA Y SOCIOLOGIA DEL CONOCIMIENTO","C",1-05-04
"327","02","02-001-0209","Derecho","CH","V","ACTIVO","PROCESOS SOCIOHISTORICOS I","PROCESOS SOCIOHISTORICOS I","C",1-05-04
"328","02","02-001-0209","Derecho","DV","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","NC",1-05-05
"329","02","02-001-0209","Derecho","DV","V","ACTIVO","IMPACTO EN LA GLOBALIZACION EN LOS CENTROS URBANOS ANALISIS COMPARATIVOS","IMPACTO EN LA GLOBALIZACION EN LOS CENTROS URBANOS ANALISIS COMPARATIVOS","C",1-05-05
"330","02","02-001-0209","Derecho","DV","V","ACTIVO","LENGUAJE Y PENSAMIENTO I","LENGUAJE Y PENSAMIENTO I","C",1-05-06
"331","02","02-001-0209","Derecho","DV","V","ACTIVO","LENGUAJE Y PENSAMIENTO II","LENGUAJE Y PENSAMIENTO II","C",1-05-06
"332","02","02-001-0209","Derecho","SLT","V","ACTIVO","SEMINARIO DE TESIS I: PROYECTO DE INVESTIGACION","SEMINARIO DE TESIS I: PROYECTO DE INVESTIGACION","NC",1-10-07
"333","02","02-001-0209","Derecho","DV","V","ACTIVO","SEMINARIO DE INVESTIGACION II","SEMINARIO DE INVESTIGACION II","C",1-09-15
